iso3,hazard,climate_scenario,model,year,return_period,percentile,min_depth,mean_depth,max_depth,flooded_area_km2,continent
BDI,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Africa
BDI,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Africa
BEL,inuncoast,historical,wtsub,hist,rp0100,0,0.0,1.002924410395316,3.0899746,0.001,Europe
BEL,inuncoast,historical,wtsub,hist,rp0250,0,0.0,1.030452395710862,3.1544445,0.001,Europe
BEL,inuncoast,historical,wtsub,hist,rp0500,0,0.0,1.0355594798870271,3.2031243,0.001,Europe
BEL,inuncoast,historical,wtsub,hist,rp1000,0,0.01,1.0574691541624823,3.2517688,0.001,Europe
BEL,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,1.0520004658123625,3.3126745,0.001,Europe
BEL,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.0,1.066201073432548,3.3771443,0.001,Europe
BEL,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.0,1.127131448151733,3.4258242,0.001,Europe
BEL,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.0,1.1438869723603788,3.4744687,0.001,Europe
BEL,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.0,1.1902101090368202,3.6145246,0.001,Europe
BEL,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,1.2107709827359934,3.6786416,0.001,Europe
BEL,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.01,1.2423111513281129,3.7270548,0.001,Europe
BEL,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.0,1.2659843852250026,3.7754328,0.001,Europe
BEL,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,1.6941769275621994,5.9395275,0.002,Europe
BEL,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,1.7387826669361122,6.0046015,0.002,Europe
BEL,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.0,1.7568714071571616,6.0537367,0.002,Europe
BEL,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.0,1.7714587474032772,6.1028376,0.002,Europe
BEL,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.0,1.0488550976979918,3.3371747,0.001,Europe
BEL,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.0,1.1090175264312905,3.4016445,0.001,Europe
BEL,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.0,1.1405883611933971,3.4503243,0.001,Europe
BEL,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.0,1.1459373368501098,3.4989688,0.001,Europe
BEL,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.0,1.2005133080558643,3.6618247,0.001,Europe
BEL,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.01,1.2420537093361743,3.7259414,0.001,Europe
BEL,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.0,1.2663945935344385,3.7743547,0.001,Europe
BEL,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.0,1.568178254536137,5.4474754,0.001,Europe
BEL,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.0,1.7608307797175211,6.0773277,0.002,Europe
BEL,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.0,1.7760287174742262,6.142401,0.002,Europe
BEL,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.0,1.7940152808467265,6.191537,0.002,Europe
BEL,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.0,1.8103892506805053,6.2406373,0.002,Europe
BEN,inuncoast,historical,wtsub,hist,rp0100,0,0.01,0.2502408027648925,0.4489478,0,Africa
BEN,inuncoast,historical,wtsub,hist,rp0250,0,0.04,0.2707506077630179,0.48631656,0,Africa
BEN,inuncoast,historical,wtsub,hist,rp0500,0,0.06,0.2989667313439504,0.5145327,0,Africa
BEN,inuncoast,historical,wtsub,hist,rp1000,0,0.09,0.3271628277642385,0.5427288,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,0.2662533784613889,0.6402478,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.02,0.2883806275693993,0.6776166,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.01,0.3026339880057743,0.7058327,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.01,0.2729787202108473,0.7340288,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.01,0.2671323989828427,0.7808478,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.04,0.3045011733969052,0.81821656,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.01,0.3189221494472943,0.8464327,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.03,0.3406289346792079,0.8746288,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.03,0.4293479151798016,1.0724477,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.06,0.4667166895938642,1.1098164,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.02,0.4736082851886749,1.1380328,0,Africa
BEN,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.01,0.4881977726492965,1.1662287,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.01,0.2719533706412596,0.6459478,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.02,0.2940806197492699,0.6833166,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.02,0.3083339801856449,0.7115327,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.0,0.2716312589067401,0.7397288,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.05,0.3065323804815609,0.82024777,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.01,0.3236166961767055,0.85761654,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.04,0.3518328197576381,0.88583267,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.07,0.3800289161779262,0.91402876,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.01,0.4728017849581581,1.1995476,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.0,0.4747698523285912,1.2369164,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.01,0.4964613698068119,1.2651328,0,Africa
BEN,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.0,0.5006226174857306,1.2933286,0,Africa
BFA,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,Africa
BFA,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,Africa
BFA,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,Africa
BFA,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Africa
BFA,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Africa
BGD,inuncoast,historical,wtsub,hist,rp0100,0,0.0,2.0472851972175072,9.732096,0.036,Asia
BGD,inuncoast,historical,wtsub,hist,rp0250,0,0.0,2.304783939685931,10.359789,0.041,Asia
BGD,inuncoast,historical,wtsub,hist,rp0500,0,0.0,2.5492126844574248,10.833745,0.043,Asia
BGD,inuncoast,historical,wtsub,hist,rp1000,0,0.0,2.8087689978556325,11.307359,0.046,Asia
BGD,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,2.1252493210836327,9.900496,0.037,Asia
BGD,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.0,2.396159480829127,10.528189,0.042,Asia
BGD,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.0,2.6364912522778416,11.002145,0.045,Asia
BGD,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.0,2.885652574137464,11.475759,0.047,Asia
BGD,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.0,2.205328512923954,10.07715,0.04,Asia
BGD,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,2.532369668143012,10.704843,0.044,Asia
BGD,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.0,2.7649361635274192,11.1788,0.047,Asia
BGD,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.0,2.9240189733596837,11.652413,0.05,Asia
BGD,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,2.4551012815059448,10.414332,0.044,Asia
BGD,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,2.6876682646176286,11.042025,0.048,Asia
BGD,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.0,2.945867464722583,11.515982,0.051,Asia
BGD,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.0,3.1598679662092826,11.989595,0.055,Asia
BGD,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.0,2.1266030175844786,9.9039955,0.037,Asia
BGD,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.0,2.397093732843472,10.531689,0.042,Asia
BGD,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.0,2.638269341613379,11.005645,0.045,Asia
BGD,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.0,2.887205618556128,11.479259,0.047,Asia
BGD,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.0,2.2265457604900147,10.115251,0.04,Asia
BGD,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.0,2.551512858059368,10.742943,0.044,Asia
BGD,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.0,2.7840183992226053,11.2169,0.047,Asia
BGD,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.0,2.9454841952746897,11.690514,0.05,Asia
BGD,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.0,2.528362360304229,10.548832,0.045,Asia
BGD,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.0,2.754390911491202,11.176525,0.049,Asia
BGD,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.0,3.0156672892866725,11.650481,0.053,Asia
BGD,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.0,3.235311692458174,12.124095,0.055,Asia
BGR,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,Europe
BGR,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,Europe
BGR,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,Europe
BGR,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Europe
BGR,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Europe
BHR,inuncoast,historical,wtsub,hist,rp0100,0,0.11,0.6268839137378709,2.4233503,0,Asia
BHR,inuncoast,historical,wtsub,hist,rp0250,0,0.12,0.640783910421066,2.4398785,0,Asia
BHR,inuncoast,historical,wtsub,hist,rp0500,0,0.13,0.6512961870148068,2.4523582,0,Asia
BHR,inuncoast,historical,wtsub,hist,rp1000,0,0.0,0.604207012457249,2.464829,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.01,0.6320201953863487,2.6001506,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.03,0.6458967131223433,2.6166782,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.04,0.6563901546062567,2.6291583,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.05,0.6668760840709393,2.6416292,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.03,1.1828573215302265,3.8384297,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.05,1.1966939635844138,3.8549576,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.06,1.207187402897361,3.8674374,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.07,1.2176733325171127,3.8799083,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,1.5994989794274388,5.8360367,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,1.5886771203706582,5.850722,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.02,1.6000838204893284,5.8618097,0,Asia
BHR,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.01,1.5965522260535028,5.87289,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.02,0.6446201404547081,2.6127505,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.04,0.6584966581907029,2.6292782,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.05,0.6689900996746161,2.6417582,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.06,0.679476029536663,2.6542292,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.07,1.2222573072158074,3.8778296,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.09,1.2360939479906758,3.8943577,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.1,1.246587385559097,3.9068375,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.11,1.2570733129132012,3.9193082,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.01,1.6500980752961252,5.980937,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.02,1.6654660137222703,5.9956217,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.04,1.6770697929580662,6.00671,0,Asia
BHR,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.05,1.6886654173003302,6.01779,0,Asia
BIH,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,Europe
BIH,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,Europe
BIH,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,Europe
BIH,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Europe
BIH,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Europe
BLR,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,Europe
BLR,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,Europe
BLR,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,Europe
BLR,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Europe
BLR,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Europe
BOL,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,South America
BOL,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,South America
BOL,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,South America
BOL,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,South America
BOL,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,South America
BOL,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,South America
BRA,inuncoast,historical,wtsub,hist,rp0100,0,0.0,1.0103408652060937,6.7897577,0.009,South America
BRA,inuncoast,historical,wtsub,hist,rp0250,0,0.0,1.0022643431952378,6.94472,0.01,South America
BRA,inuncoast,historical,wtsub,hist,rp0500,0,0.0,1.0075221370714431,7.061728,0.01,South America
BRA,inuncoast,historical,wtsub,hist,rp1000,0,0.0,1.0190998494496164,7.1786513,0.01,South America
BRA,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,1.017837523275011,6.975558,0.01,South America
BRA,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.0,1.0352647052299673,7.13052,0.011,South America
BRA,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.0,1.0446321682016613,7.247528,0.011,South America
BRA,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.0,1.0537210371833547,7.3644514,0.012,South America
